,x,y,z
projectedLM-86,7.95041036605835,66.96868133544922,-27.682239532470703
projectedLM-87,34.3166618347168,23.679075241088867,-31.49686050415039
projectedLM-88,26.78119659423828,32.157283782958984,-31.576364517211918
projectedLM-89,-13.949295043945312,29.426488876342773,-25.656587600708008
projectedLM-90,23.27312469482422,37.4389877319336,-31.52129364013672
projectedLM-91,-10.328262329101562,35.257991790771484,-27.09757804870605
projectedLM-92,18.55178451538086,55.4483642578125,-29.486196517944336
projectedLM-93,-0.1557288318872451,63.13035202026367,-26.494007110595703
projectedLM-94,24.918779373168945,44.50523376464844,-27.19045829772949
projectedLM-95,-3.401918172836304,61.435646057128906,-22.234209060668945
projectedLM-96,13.64823055267334,65.3585433959961,-27.80756950378418
projectedLM-97,2.6297850608825684,69.73353576660156,-24.945764541625977
projectedLM-98,-8.555887222290039,44.346038818359375,-24.160032272338867
projectedLM-99,9.91268253326416,71.70280456542969,-23.704708099365234
projectedLM-100,28.418132781982425,35.15793991088867,-28.459997177124023
projectedLM-101,22.22796630859375,57.365966796875,-25.437658309936523
projectedLM-102,16.43544578552246,67.36973571777344,-23.55582618713379
