,x,y,z
0,-34.75029472081947,26.292250517706208,-92.99966206896552
1,-35.916136808057495,14.008069346801685,-93.56006649186092
2,-36.81063715951897,12.583651397683061,-85.19380371992781
3,-34.662026015980146,6.065213586626502,-79.97839826243694
4,-31.383396991243025,-4.689176964862787,-79.12688519764566
5,-31.552724551854556,-9.251823870107874,-77.66693185531449
6,-36.07737745718364,-2.9299571245337255,-73.09938799180476
7,-38.07793401888537,4.496128070969684,-69.00855698875765
8,-40.81565127603112,11.143578287589937,-64.78688460240187
9,-44.1374626159668,17.545921325683594,-60.05876541137695
