,x,y,z
0,-48.69135057991952,10.723106083899708,-29.16632446483186
1,-49.524820788644796,3.922189137603134,-26.635554806757625
2,-52.09172011211468,1.2007123022119415,-20.763162336256688
3,-51.255796643437534,-4.579811930238166,-16.89604628471228
4,-47.32102411604907,-12.904445317314785,-15.697532702403663
5,-43.892748414005986,-18.6138086871675,-14.988746031119067
6,-44.39843847098276,-16.900758243330255,-12.619193869408118
7,-47.53181877971232,-11.75131093428116,-7.890166814549791
8,-49.39247067280907,-9.189187652565396,-2.3168361534909363
9,-49.836869594011176,-2.564914479563569,0.8336755351681404
