,x,y,z
0,-81.1656716503575,29.91194654434247,-24.166324464831856
1,-72.43615189414271,15.578568102195504,-24.166300000000007
2,-65.01094027871503,1.6242911007883407,-24.166300000000007
3,-52.592913956361855,-13.61019479983051,-24.166300000000007
4,-38.04640559531161,-21.464200244648357,-24.166324464831856
5,-25.66108449439419,-22.840347033639176,-24.166324464831856
6,-6.395029448522621,-16.877044281345604,-24.166324464831856
7,6.296695407374841,-4.264669835585337,-24.166300000000007
8,16.666387490989365,11.609920514639342,-24.166300000000007
9,24.09159910641702,22.61971704785968,-24.166300000000007
10,27.676184024209704,35.67784781981869,-24.166300000000007
