,x,y,z
projectedLM-1,-48.07834243774414,12.746465682983398,-28.86635971069336
projectedLM-2,-46.0259895324707,17.034040451049805,-26.96620178222656
projectedLM-3,-43.27518081665039,22.932004928588867,-26.54374122619629
projectedLM-4,-8.218345642089844,15.90050983428955,-30.0783748626709
projectedLM-5,-41.0789909362793,25.85784721374512,-23.85141372680664
projectedLM-6,-48.563602447509766,9.925935745239258,-26.05622100830078
projectedLM-7,-9.953245162963867,18.69940185546875,-30.59939384460449
projectedLM-8,-36.62123107910156,31.49503517150879,-24.45472717285156
projectedLM-9,-3.916445016860962,6.952304363250732,-25.109033584594727
projectedLM-10,-46.37183380126953,14.48019027709961,-24.113534927368164
projectedLM-11,-9.784538269042969,17.267269134521484,-26.241783142089844
projectedLM-12,-14.432002067565918,24.177797317504883,-26.19712829589844
projectedLM-13,-18.06637382507324,29.392213821411133,-26.82347869873047
projectedLM-14,-34.62691116333008,32.38299560546875,-22.158472061157227
projectedLM-15,-26.204917907714844,34.19266891479492,-22.832225799560547
projectedLM-16,-49.736358642578125,6.40144157409668,-25.185272216796875
projectedLM-17,-6.952503681182861,12.073333740234377,-25.75213432312012
projectedLM-18,-43.6349983215332,18.91954803466797,-20.710229873657227
projectedLM-19,-20.81294822692871,31.126235961914062,-23.11228370666504
projectedLM-20,-22.937036514282227,34.144866943359375,-25.13762092590332
projectedLM-21,-41.0557861328125,24.249229431152344,-20.70885467529297
projectedLM-22,-48.85196304321289,4.96441650390625,-18.4077262878418
projectedLM-23,-4.760107040405273,2.244116306304932,-23.469091415405277
projectedLM-24,-37.64382553100586,29.337787628173828,-21.0490837097168
projectedLM-25,-31.77597999572754,33.50064468383789,-19.12540435791016
projectedLM-26,-50.99185562133789,0.0446362309157848,-18.08050537109375
projectedLM-27,-45.924259185791016,10.678692817687988,-17.97663116455078
projectedLM-28,-10.092883110046388,14.084942817687988,-22.28715705871582
projectedLM-29,-12.339675903320312,20.395160675048828,-21.82552528381348
projectedLM-30,-17.008256912231445,25.755434036254883,-21.423723220825195
projectedLM-31,-21.81520652770996,30.93503189086914,-18.71778106689453
projectedLM-32,-9.987689018249512,3.8668582439422607,-19.79405403137207
projectedLM-33,-43.27509307861328,17.043420791625977,-16.560935974121094
projectedLM-34,-26.241588592529297,33.678104400634766,-17.864587783813477
projectedLM-35,-37.79846954345703,22.39493751525879,-16.495681762695312
projectedLM-36,-51.40372467041016,-5.764730930328369,-16.984378814697266
projectedLM-37,-5.1936564445495605,-7.427872180938721,-19.28011703491211
projectedLM-38,-49.280517578125,-0.2888541221618652,-15.894039154052734
projectedLM-39,-47.01455307006836,5.919146537780762,-14.478926658630373
projectedLM-40,-15.892891883850098,21.506458282470703,-18.04087257385254
projectedLM-41,-35.454566955566406,29.31304931640625,-15.041166305541992
projectedLM-42,-19.326982498168945,27.467761993408203,-15.99093246459961
projectedLM-43,-8.372299194335938,-3.3789987564086914,-17.302845001220703
projectedLM-44,-38.2609748840332,9.187816619873049,-15.393436431884766
projectedLM-45,-12.288006782531738,8.177373886108398,-18.34408187866211
projectedLM-46,-13.826354026794434,15.30889129638672,-18.07526016235352
projectedLM-47,-30.25309181213379,33.58870315551758,-12.75492000579834
projectedLM-48,-44.39438629150391,-14.281794548034668,-14.212042808532717
projectedLM-49,-37.47525024414063,17.056655883789062,-15.315157890319824
projectedLM-50,-22.905704498291016,31.77684211730957,-13.77302074432373
projectedLM-51,-43.879695892333984,-7.029144763946533,-14.857673645019531
projectedLM-52,-43.22374725341797,-1.8541938066482544,-15.663331985473633
projectedLM-53,-8.91142463684082,1.315053939819336,-14.235869407653809
projectedLM-54,-36.53214263916016,23.33849334716797,-12.405359268188477
projectedLM-55,-17.78640365600586,23.69358253479004,-13.355791091918944
projectedLM-56,-4.588449954986572,-13.3649263381958,-14.476496696472168
projectedLM-57,-40.39965438842773,2.973395824432373,-15.135584831237791
projectedLM-58,-12.850122451782228,7.853870391845703,-14.460711479187012
projectedLM-59,-34.10425567626953,29.193038940429688,-9.441255569458008
projectedLM-60,-30.546777725219727,33.378639221191406,-8.02031421661377
projectedLM-61,-23.769147872924805,32.88648986816406,-9.19940185546875
projectedLM-62,-45.63994216918945,-11.971866607666016,-10.542222023010254
projectedLM-63,-8.103096008300781,-10.652551651000977,-11.340866088867188
projectedLM-64,-14.955102920532228,14.122641563415527,-11.906220436096191
projectedLM-65,-20.29071044921875,28.56524085998535,-9.244948387145996
projectedLM-66,-42.74254989624024,-6.613214015960693,-5.8363237380981445
projectedLM-67,-40.042877197265625,0.4679084420204162,-10.484773635864258
projectedLM-68,-37.24636459350586,11.250749588012695,-10.456856727600098
projectedLM-69,-36.59725189208984,17.56258201599121,-9.908742904663086
projectedLM-70,-10.397523880004885,-1.3357090950012207,-11.00657081604004
projectedLM-71,-16.750036239624023,20.01518821716309,-8.447966575622559
projectedLM-72,-35.63754653930664,24.335922241210938,-6.230137825012207
projectedLM-73,-3.984257936477661,-21.40009880065918,-6.451574802398682
projectedLM-74,-38.24996566772461,6.178092002868652,-5.031308650970459
projectedLM-75,-12.98902416229248,6.668842315673828,-8.60151481628418
projectedLM-76,-32.98805618286133,30.41144752502441,-4.171417236328125
projectedLM-77,-20.87355613708496,31.453990936279297,-4.517845630645752
projectedLM-78,-29.760761260986328,34.511863708496094,-4.26295804977417
projectedLM-79,-5.666840076446533,-15.664752960205078,-5.646603107452393
projectedLM-80,-42.17211532592773,-2.652226448059082,-2.197587728500366
projectedLM-81,-36.84785842895508,16.51904296875,-4.357780933380127
projectedLM-82,-18.2216911315918,25.627620697021484,-5.556695938110352
projectedLM-83,-46.70232009887695,-1.499956488609314,1.5551362037658691
projectedLM-84,-14.757644653320312,13.662102699279783,-5.688228607177734
projectedLM-85,-36.526893615722656,25.390907287597656,-1.013573408126831
projectedLM-86,-22.410985946655277,36.070682525634766,-1.143610954284668
projectedLM-87,-3.7389049530029297,-12.775769233703612,-1.1808594465255735
projectedLM-88,-9.887080192565918,-4.488450050354004,-5.290898323059082
projectedLM-89,-42.301048278808594,4.726176738739014,2.269352674484253
projectedLM-90,-11.672274589538574,3.11037540435791,-5.565309047698975
projectedLM-91,-39.073974609375,10.18297004699707,-0.2564415037631988
projectedLM-92,-14.99646282196045,19.940074920654297,-2.416080474853516
projectedLM-93,-32.47083282470703,34.25847244262695,-0.0290505718439817
projectedLM-94,-10.36197566986084,7.219745635986328,-0.5657758712768555
projectedLM-95,-35.96003723144531,31.23958396911621,1.7196449041366575
projectedLM-96,-17.722505569458008,29.466089248657227,-0.982162058353424
projectedLM-97,-29.30743789672852,38.72441482543945,0.966012954711914
projectedLM-98,-39.26001739501953,18.16924476623535,1.9069184064865112
