,x,y,z
0,-8.159561157226562,16.70842742919922,-32.21817779541016
1,-6.618777022386194,12.387624228590497,-28.5790939993817
2,-4.392775927068575,7.576501430331944,-26.091314516425598
3,-2.493445719872867,2.2272033285497135,-24.28132976965447
4,-1.7668890339238825,-3.562961692496278,-22.619110679980132
5,-2.2383879551592316,-8.977962125047906,-20.29479399498105
6,-3.6181669470342928,-13.173700144792189,-16.57993902879302
7,-4.8702483113936275,-17.605956920898496,-12.748709381997058
8,-4.7520167511724765,-22.343501345393705,-9.33351315445
9,-2.395676810073013,-23.654311466184453,-4.16632
