,x,y,z
projectedLM-75,28.69974136352539,-19.86899185180664,-41.17047882080078
projectedLM-76,0.8803203701972961,3.811894416809082,-43.77031326293945
projectedLM-77,14.904139518737791,6.541224479675293,-44.22052764892578
projectedLM-78,7.448038578033447,7.991087913513184,-44.06608963012695
projectedLM-79,35.24267578125,-40.2470588684082,-35.04035949707031
projectedLM-80,-17.564125061035156,-28.771137237548828,-34.97010803222656
projectedLM-81,-7.537652969360352,-7.894045829772949,-36.1058349609375
projectedLM-82,19.25769424438477,-0.4404160678386688,-43.33926391601563
projectedLM-83,-20.379436492919925,-31.47723388671875,-31.62685775756836
projectedLM-84,25.85931396484375,-11.006145477294922,-39.27933120727539
projectedLM-85,-3.637884616851806,0.6501967906951904,-34.91004943847656
projectedLM-86,11.974076271057127,11.919307708740236,-40.30953979492188
projectedLM-87,36.51729583740234,-36.17324829101563,-32.397701263427734
projectedLM-88,33.91036224365235,-28.268016815185547,-34.76102447509766
projectedLM-89,-17.498504638671875,-20.65944099426269,-31.4586238861084
projectedLM-90,31.234846115112305,-21.779172897338867,-36.4432373046875
projectedLM-91,-13.859781265258787,-14.93497943878174,-33.21137237548828
projectedLM-92,23.103967666625977,-3.9896719455718994,-37.229530334472656
projectedLM-93,2.791402578353882,7.669757843017578,-36.22334289550781
projectedLM-94,32.13982772827149,-15.80006980895996,-31.72041511535645
projectedLM-95,-2.132517099380493,8.55508804321289,-31.677404403686523
projectedLM-96,16.7057113647461,4.969610691070557,-37.01335906982422
projectedLM-97,6.158092975616455,11.215664863586426,-34.50307846069336
projectedLM-98,-10.98033618927002,-5.932192325592041,-31.46002769470215
projectedLM-99,13.605210304260254,11.090136528015137,-34.63910293579102
projectedLM-100,35.48543167114258,-25.36795425415039,-31.461162567138672
projectedLM-101,27.345287322998047,-5.959791660308838,-31.72124671936035
projectedLM-102,21.01068687438965,5.5591559410095215,-31.53884696960449
