,x,y,z
0,31.653566360473636,-25.270681381225582,-70.97415161132812
1,34.371699099201095,-33.10530384804444,-70.16352989546526
2,32.1553778885085,-36.421673643876446,-64.61825700709603
3,31.268174180081143,-39.69167798497982,-59.38048112079502
4,34.40990511267599,-45.16582587122782,-56.88660715333812
5,35.322040435173264,-49.51612264901782,-53.024556206951864
6,33.36898847564471,-53.08879252675122,-47.81625157347661
7,32.387541975492944,-57.504905070268904,-43.23099819271333
8,32.21314052615975,-60.607116206797826,-37.580582698243354
9,33.27959154518952,-63.90567259475219,-32.13500105230078
