,x,y,z
0,-23.36308285910026,7.702923610171027,-45.98688899999975
1,-22.976580829365442,4.252990679034511,-39.42123468884817
2,-26.00770893420603,0.8821144325959205,-33.642423299429375
3,-25.365181745870824,-1.7273346328888186,-26.69680594502718
4,-26.75999001133089,-2.9701919113930613,-19.56754915723852
5,-28.9185075154209,-3.9135768590091637,-13.395835770475998
6,-31.37676011046265,2.4136515069406785,-8.478472071494496
7,-35.177732719834545,7.641297485789823,-4.856375289348029
8,-39.27341929495981,12.352091085000902,-0.4582186728700003
9,-42.964955007451564,16.557011104321916,4.713799999999586
