,x,y,z
projectedLM-1,-25.80681610107422,34.00806427001953,5.644550800323486
projectedLM-2,-24.36649703979492,36.06216049194336,9.240666389465332
projectedLM-3,-22.51366806030273,42.99601745605469,12.509931564331056
projectedLM-4,8.288630485534668,37.26149368286133,6.456337928771973
projectedLM-5,-20.48220443725586,44.677734375,17.249258041381836
projectedLM-6,-24.735475540161133,27.50844955444336,9.23503589630127
projectedLM-7,5.959969997406006,44.08378982543945,11.893670082092283
projectedLM-8,-19.43584632873535,52.5681266784668,19.521127700805664
projectedLM-9,9.641035079956056,32.86183166503906,5.323691368103027
projectedLM-10,-23.157228469848636,31.15374755859375,12.29400634765625
projectedLM-11,4.529365539550781,42.10374450683594,15.36007595062256
projectedLM-12,3.8508923053741455,49.33199691772461,18.935157775878903
projectedLM-13,2.272798538208008,54.820274353027344,20.09787940979004
projectedLM-14,-18.08521842956543,52.52577972412109,23.232704162597656
projectedLM-15,-12.966768264770508,58.40715408325195,23.937217712402344
projectedLM-16,-27.99918365478516,22.120925903320312,9.810585975646973
projectedLM-17,6.863702297210693,34.689247131347656,10.464787483215332
projectedLM-18,-19.583045959472656,36.53771209716797,17.103544235229492
projectedLM-19,-0.6054865121841431,55.12538909912109,24.620391845703125
projectedLM-20,-5.08381986618042,59.33433151245117,23.90635299682617
projectedLM-21,-18.78911590576172,40.99257278442383,21.78885841369629
projectedLM-22,-27.794065475463867,23.791400909423828,13.519949913024902
projectedLM-23,9.621026039123535,27.12551498413086,8.107695579528809
projectedLM-24,-19.283933639526367,46.41641998291016,24.1634464263916
projectedLM-25,-15.541321754455566,52.149658203125,28.938364028930664
projectedLM-26,-31.662742614746094,18.55503463745117,12.031370162963867
projectedLM-27,-23.026592254638672,26.89566421508789,17.26565170288086
projectedLM-28,3.2179715633392334,34.965423583984375,16.662803649902344
projectedLM-29,2.5443921089172363,39.8823471069336,20.254249572753903
projectedLM-30,2.0710811614990234,49.0800666809082,24.72713661193848
projectedLM-31,-1.8638317584991453,54.40723037719727,28.343692779541016
projectedLM-32,7.410835266113281,26.69133186340332,13.061728477478027
projectedLM-33,-18.344358444213867,31.797042846679688,20.91300773620605
projectedLM-34,-11.254867553710938,54.78575134277344,32.705650329589844
projectedLM-35,-17.663002014160156,36.757694244384766,25.32676887512207
projectedLM-36,-31.940074920654297,12.521493911743164,14.384262084960938
projectedLM-37,12.434256553649902,18.607234954833984,10.245391845703123
projectedLM-38,-30.46673393249512,18.476354598999023,17.273773193359375
projectedLM-39,-26.220314025878903,21.961952209472656,19.87373352050781
projectedLM-40,1.9530022144317627,39.88589477539063,24.557336807250977
projectedLM-41,-17.15740966796875,45.80837631225586,30.25841522216797
projectedLM-42,0.9811576008796692,46.59566879272461,30.51186180114746
projectedLM-43,11.096721649169922,20.60598373413086,12.7932767868042
projectedLM-44,-21.938724517822266,24.423866271972656,22.017553329467773
projectedLM-45,4.667688369750977,28.740047454833984,17.339231491088867
projectedLM-46,1.9795470237731931,33.70537185668945,21.96610450744629
projectedLM-47,-13.481212615966797,52.740760803222656,35.67811584472656
projectedLM-48,-30.769344329833984,9.763148307800291,15.982795715332031
projectedLM-49,-17.1234073638916,29.773950576782227,26.13479995727539
projectedLM-50,-2.8379523754119877,54.0745849609375,33.156517028808594
projectedLM-51,-32.68324279785156,12.040555953979492,19.969087600708008
projectedLM-52,-29.406970977783203,17.074771881103516,22.120046615600582
projectedLM-53,8.16821002960205,22.008338928222656,19.16341590881348
projectedLM-54,-16.59257698059082,34.9962043762207,30.769323348999023
projectedLM-55,0.9496786594390868,39.06190490722656,29.397777557373047
projectedLM-56,10.619792938232422,11.436004638671877,13.827813148498535
projectedLM-57,-24.90143394470215,18.467905044555664,25.257043838500977
projectedLM-58,4.938634872436523,25.248252868652344,21.7425594329834
projectedLM-59,-16.275848388671875,41.8296012878418,34.66463088989258
projectedLM-60,-14.450028419494627,50.02286148071289,38.13413619995117
projectedLM-61,-3.523737907409668,54.360626220703125,37.36949157714844
projectedLM-62,-32.83448028564453,7.932000160217285,19.045459747314453
projectedLM-63,12.227642059326172,13.587526321411133,15.87819480895996
projectedLM-64,2.3072967529296875,28.503671646118164,25.913108825683597
projectedLM-65,0.3389550447463989,42.1828498840332,34.00785827636719
projectedLM-66,-34.802059173583984,7.163054466247559,25.402122497558597
projectedLM-67,-28.804414749145508,12.588156700134276,26.85245704650879
projectedLM-68,-20.1945915222168,21.11410903930664,28.25286674499512
projectedLM-69,-16.59226417541504,27.049814224243164,30.44563102722168
projectedLM-70,10.089203834533691,17.221538543701172,22.81391906738281
projectedLM-71,0.7584477066993713,32.04361724853516,31.01458740234375
projectedLM-72,-15.914488792419434,32.46062469482422,34.770198822021484
projectedLM-73,10.820927619934082,7.503424167633057,16.96552848815918
projectedLM-74,-24.089717864990234,15.994961738586426,28.885602951049805
projectedLM-75,6.314996242523193,20.92999839782715,26.23986053466797
projectedLM-76,-15.884214401245115,37.94987487792969,36.914676666259766
