,x,y,z
0,48.10918045043945,1.7747080326080324,-50.68241500854492
1,47.8541844341405,-11.490037155153816,-48.88077604522491
2,49.51389964387903,-9.971504628856252,-43.68558827082131
3,49.157282305073444,-8.95027721505537,-36.16371602005579
4,48.35714700020704,-16.280224066139017,-32.19166626779336
5,48.72340305955709,-18.632996580553208,-26.902643442886344
6,49.78469115831331,-18.296887254071063,-19.24364617795542
7,50.7211858276193,-12.04997300787833,-14.523571531138023
8,55.28093074543771,-6.221409918503974,-12.274055674507132
9,56.996826171875,-1.2126621007919312,-6.785525798797607
