,x,y,z
0,-42.82756357407891,24.6158683416151,-37.77227513769703
1,-32.3533020725801,6.355092898479391,-37.26002122944554
2,-25.40242800184252,-5.33191791918874,-36.92399518842933
3,-12.325969838853624,-17.80465158308226,-36.37821715117354
4,3.080597638453767,-30.56740182885217,-35.75270297560939
5,21.672059943660003,-35.12609091524587,-35.09629761542536
6,37.26929607050394,-32.3705583393994,-34.605336049786565
7,49.33335440676018,-20.5042148774904,-34.31393403156344
8,63.79224741206744,-7.539344754246798,-33.95330071060317
9,73.50673632380366,3.6517713749293534,-33.73351703085905
10,86.377668402056,18.117403104501065,-33.43905875259786
