,x,y,z
0,23.70443344116211,39.169960021972656,-46.49267578125
1,23.318535693742724,36.28146449675923,-42.06686935193262
2,23.85221802098845,35.69179958335607,-36.9283931434472
3,23.36682500413397,34.19281692804783,-31.929292612860795
4,23.1140809802732,35.36470390581859,-26.928317075630034
5,22.512695461951093,37.71498287845817,-22.249761824934247
6,22.15850094196815,39.436416997180274,-17.384896652200574
7,22.14398177797087,41.191563934071176,-12.455623724752876
8,21.996427960529367,43.68654168144175,-7.8873213972678275
9,21.54043769836426,46.87150955200195,-3.7666139602661137
