,x,y,z
0,44.22574996948242,9.777963638305664,-53.896217346191406
1,45.146678633731035,4.7419226404829695,-50.79114339878924
2,40.69353782523038,0.6584663932173517,-47.862452075110845
3,38.80140600613037,-0.5753200259163882,-43.18055062255217
4,39.384564496779994,-2.1834094523071577,-38.18450162949013
5,36.51742874056377,-7.31243168501763,-35.522965266234515
6,36.87432759033497,-6.44223120153798,-30.707491231016096
7,36.76621661885672,-6.361094580973139,-24.90423374540502
8,37.88126307421414,-4.425643064322527,-19.63746595352457
9,40.15356909806967,-4.966151546238748,-14.379893815531226
