,x,y,z
0,16.089941122970203,-24.620318038051764,-74.88441211487284
1,14.973298225950227,-35.745229340414234,-74.46366099474668
2,18.037868706405114,-36.4041416336959,-65.8055609964951
3,17.73734041805873,-28.213478656324526,-61.64507784094691
4,20.015762828609738,-26.99414617117401,-54.3036233715641
5,22.289753843321524,-35.18499647327688,-50.27097518311099
6,25.14508679149577,-31.050355221620592,-43.079701029885776
7,26.492217376498512,-25.372773418320115,-37.75484083028451
8,27.640955908408237,-15.78930304656889,-36.204245125451024
9,30.560739155381864,-11.4794142618501,-28.457412373149417
