,x,y,z
0,-58.027456612774735,5.548651405918804,-60.794495431363735
1,-52.668179042642805,-6.956329591055699,-60.794495431363735
2,-41.46241685054877,-24.33338110633196,-60.794495431363735
3,-28.14542410052397,-41.87283497221827,-60.794495431363735
4,-15.984627723693848,-51.6523551940918,-60.06346130371094
5,-2.5438411235809326,-54.40160751342773,-60.06346130371094
6,15.17356014251709,-49.51404571533203,-60.06346130371094
7,29.66981271665685,-33.26551038988518,-60.794495431363735
8,44.61082897278223,-17.999689432539668,-60.794495431363735
9,55.49178646365616,-2.084259072753945,-60.794495431363735
10,60.32503443978939,6.087528607213102,-59.88440046238754
