,x,y,z
0,-8.838518142700195,31.58583641052246,-64.13790893554688
1,-8.47413277518173,29.120979455160334,-60.84933485856384
2,-8.313447600494463,27.098875834116317,-57.37652107582005
3,-8.028151803230562,24.681546291703615,-53.99042242712424
4,-7.540772706465291,21.924169925611906,-50.752393182237306
5,-7.621421231640231,21.902938007768903,-46.99168781447607
6,-7.683364157907922,22.89671907957007,-42.902344075708925
7,-7.023521659836831,21.70770868918108,-39.0215948716855
8,-7.194475667142007,21.113823133001713,-34.96945392921706
9,-6.630199432373047,19.874303817749023,-31.112457275390625
