,x,y,z
projectedLM-82,16.38048553466797,10.342174530029297,-61.70262908935547
projectedLM-83,-27.0991268157959,-16.55914306640625,-55.31612014770508
projectedLM-84,21.5782527923584,-1.5641180276870728,-60.9842414855957
projectedLM-85,-7.269632816314697,10.198288917541504,-58.09635925292969
projectedLM-86,8.834421157836914,19.848133087158203,-58.52220916748047
projectedLM-87,33.4457893371582,-25.072078704833984,-57.20938491821289
projectedLM-88,28.62158203125,-17.72371482849121,-57.91539001464844
projectedLM-89,-23.39868545532227,-9.2661771774292,-55.42046356201172
projectedLM-90,25.19233131408692,-10.720748901367188,-59.41013717651367
projectedLM-91,-18.96883773803711,-4.032711982727051,-57.17692565917969
projectedLM-92,19.27946090698243,5.803196430206299,-58.4329833984375
projectedLM-93,-0.0835738182067871,18.98225212097168,-58.037445068359375
