,x,y,z
0,-54.93816487741672,12.406082913511357,-79.32306879686102
1,-45.17931661630023,-7.94686506666352,-79.10086029595661
2,-33.18987446692853,-24.81471921461666,-78.91670119589199
3,-24.26749891390773,-35.4094044645707,-78.801031017339
4,-11.720408292472245,-45.44647470136927,-78.69144874292037
5,1.8170318593284949,-49.13883931307717,-76.98504407041848
6,18.421984045835103,-41.69568667301232,-77.06630658785639
7,35.59952079049711,-25.091730783636905,-77.2475845113717
8,50.45739634264143,-6.831635040352566,-79.11303610422534
9,57.9303185585577,3.8220544719995857,-77.56325813680353
10,64.80133325642251,11.551482213605384,-77.64764613568136
