,x,y,z
projectedLM-1,-27.33338737487793,-0.2662548720836639,-46.24312210083008
projectedLM-2,-24.56368637084961,2.481584072113037,-43.07602691650391
projectedLM-3,-20.22409439086914,8.224507331848145,-42.98014450073242
projectedLM-4,22.87087821960449,-0.0732659995555877,-44.1424560546875
projectedLM-5,-18.23015022277832,11.00063133239746,-39.18375778198242
projectedLM-6,-28.81108856201172,-1.1837176084518433,-41.45359802246094
projectedLM-7,20.073862075805664,10.816807746887209,-40.59678268432617
projectedLM-8,-13.86193561553955,17.43439674377442,-39.07679748535156
projectedLM-9,25.37640953063965,-2.812800407409668,-44.21669769287109
projectedLM-10,-25.577571868896488,2.38409972190857,-40.237831115722656
projectedLM-11,19.62448501586914,11.073871612548828,-36.88795852661133
projectedLM-12,13.094696044921877,18.83530807495117,-35.199954986572266
projectedLM-13,8.80388069152832,23.084548950195312,-36.56012725830078
projectedLM-14,-11.165604591369627,19.1442985534668,-35.15107345581055
projectedLM-15,-5.512864589691162,24.565183639526367,-36.42073059082031
projectedLM-16,-31.591407775878903,-4.186975479125977,-42.284122467041016
projectedLM-17,23.44929695129395,2.099253416061402,-40.63969039916992
projectedLM-18,-22.594314575195312,6.645709037780762,-38.36286926269531
projectedLM-19,5.494356632232666,24.45780372619629,-33.04690933227539
projectedLM-20,0.0876872912049293,25.98533821105957,-35.81095886230469
projectedLM-21,-17.20070457458496,10.354462623596191,-33.29072952270508
projectedLM-22,-30.05854225158692,-1.8543576002120967,-37.6832160949707
projectedLM-23,27.63995933532715,-5.024764060974121,-41.53664779663086
projectedLM-24,-12.635499954223633,16.12645149230957,-32.01836776733399
projectedLM-25,-8.327592849731445,21.0629940032959,-30.31648063659668
projectedLM-26,-33.39177703857422,-7.184731006622315,-40.12554931640625
projectedLM-27,-26.95214462280273,2.3543143272399902,-34.56999206542969
projectedLM-28,21.607202529907227,7.724708557128906,-34.948341369628906
projectedLM-29,16.756269454956055,14.203228950500488,-32.84311294555664
projectedLM-30,10.445840835571287,21.60127067565918,-31.20164489746094
projectedLM-31,5.476064205169678,24.30820846557617,-28.42576789855957
projectedLM-32,27.146127700805664,-1.221330165863037,-36.30311965942383
projectedLM-33,-22.125072479248047,6.940442085266113,-30.16735076904297
projectedLM-34,-3.19246768951416,23.862972259521488,-27.60897254943848
projectedLM-35,-17.740663528442383,11.807428359985352,-26.08540153503418
projectedLM-36,-33.90909576416016,-7.600254535675049,-37.12246322631836
projectedLM-37,31.430326461791992,-10.367202758789064,-40.59353256225586
projectedLM-38,-32.69350814819336,-4.065707206726074,-33.945796966552734
projectedLM-39,-30.61585998535156,0.2975844144821167,-31.30753326416016
projectedLM-40,14.908953666687012,16.983949661254883,-27.824058532714844
projectedLM-41,-11.829291343688965,18.008766174316406,-24.14780616760254
projectedLM-42,10.00986671447754,21.24179077148437,-25.1016845703125
projectedLM-43,30.040992736816406,-5.164731979370117,-35.64625549316406
