,x,y,z
0,8.978555679321289,10.80290699005127,-102.77037811279295
1,6.936310175076756,12.542573149980065,-96.13341673274364
2,6.83358802029961,7.703994656742031,-92.676405757126
3,7.040951984023337,3.5826956813186848,-88.96288656336303
4,7.677963319161211,4.41680919068181,-83.29500775043606
5,10.09665837421822,5.402428844665976,-78.31371766860923
6,9.268982519925391,6.852219995934991,-72.80136571392953
7,11.851848477727437,8.686103032593795,-67.80774200774304
8,14.1323809340651,11.248967154278873,-63.296131825699675
9,15.031350135803224,16.20474624633789,-60.2852668762207
