,x,y,z
projectedLM-1,-17.88690948486328,14.11989974975586,-99.0388412475586
projectedLM-2,-16.732397079467773,16.77959442138672,-95.82411193847656
projectedLM-3,-11.960617065429688,24.81343650817871,-94.26741027832033
projectedLM-4,18.725399017333984,10.297032356262209,-97.84352111816406
projectedLM-5,-10.541563034057615,29.201330184936523,-90.78266143798828
projectedLM-6,-19.60788917541504,9.214044570922852,-95.16297912597656
projectedLM-7,15.836748123168944,19.356470108032227,-94.40203857421876
projectedLM-8,-8.99954605102539,38.43433380126953,-89.49100494384766
projectedLM-9,-19.003267288208008,8.836526870727539,-98.92837524414062
projectedLM-10,-17.066234588623047,15.264205932617188,-92.26084899902344
projectedLM-11,15.5903959274292,20.01643180847168,-90.46790313720705
projectedLM-12,13.181182861328123,29.398103713989254,-88.95405578613281
projectedLM-13,11.988065719604492,37.1099739074707,-88.94499206542969
projectedLM-14,-7.660275936126709,40.41865539550781,-87.07347106933594
projectedLM-15,-1.3842631578445437,45.61734390258789,-86.66020965576172
projectedLM-16,-19.56560707092285,6.426722526550293,-93.80281066894533
projectedLM-17,19.75788307189941,10.389437675476074,-91.55723571777344
projectedLM-18,-12.711481094360352,20.920663833618164,-90.75592041015624
projectedLM-19,9.75844955444336,40.00414657592773,-85.38595581054688
projectedLM-20,6.646610736846924,44.47073745727539,-86.56697845458984
projectedLM-21,-10.136589050292969,29.29690933227539,-86.83746337890625
projectedLM-22,-16.651103973388672,8.215073585510254,-90.10010528564452
projectedLM-23,25.74227333068848,4.66054105758667,-87.72249603271484
projectedLM-24,-8.933588981628418,36.21512985229492,-86.17569732666016
projectedLM-25,-4.666926383972168,42.665771484375,-82.8538589477539
projectedLM-26,-20.826414108276367,3.32348108291626,-88.70055389404297
projectedLM-27,-15.403275489807127,12.983430862426758,-87.34386444091797
projectedLM-28,16.960107803344727,16.464590072631836,-84.51107025146484
projectedLM-29,14.060392379760742,23.56640625,-84.23253631591797
projectedLM-30,11.831459999084473,32.791439056396484,-83.43588256835938
projectedLM-31,7.757454395294189,40.22481918334961,-80.54420471191406
projectedLM-32,22.97882843017578,8.802759170532227,-82.97166442871094
projectedLM-33,-11.389931678771973,20.179664611816406,-83.18736267089844
projectedLM-34,0.032003354281187,44.70123291015625,-80.01073455810547
projectedLM-35,-9.605535507202148,28.13890647888184,-80.94890594482422
projectedLM-36,-21.369861602783203,-2.06235933303833,-81.02869415283203
projectedLM-37,27.23190116882324,0.9244678616523744,-78.67396545410156
projectedLM-38,-19.060640335083008,4.26997709274292,-82.15198516845703
projectedLM-39,-16.269020080566406,9.656322479248049,-82.53260803222656
projectedLM-40,11.86454963684082,27.646196365356445,-78.73432922363281
projectedLM-41,-7.432020664215088,37.6836051940918,-78.05855560302734
projectedLM-42,9.329237937927246,35.54109573364258,-77.41769409179688
projectedLM-43,25.758590698242188,4.926071166992188,-78.59687042236328
projectedLM-44,-12.617340087890623,14.841773986816406,-79.96792602539062
projectedLM-45,17.67533302307129,13.930831909179688,-78.95106506347656
projectedLM-46,13.685746192932127,20.42205047607422,-77.42132568359375
projectedLM-47,-2.8699827194213867,43.28395080566406,-75.3774642944336
projectedLM-48,-21.218549728393555,-3.401808023452759,-76.73556518554688
projectedLM-49,-9.649885177612305,22.12290573120117,-76.9187240600586
projectedLM-50,5.384053707122803,41.70431518554688,-75.14495086669922
projectedLM-51,-20.829198837280277,-0.9609666466712952,-76.01517486572266
projectedLM-52,-17.089805603027344,5.269898891448975,-76.68904113769531
projectedLM-53,20.70486640930176,8.57477855682373,-74.02445983886719
projectedLM-54,-8.450439453125,29.87862205505371,-73.92137145996094
projectedLM-55,10.083375930786133,30.25618553161621,-73.880126953125
projectedLM-56,26.417123794555664,-2.012006521224976,-73.91697692871094
projectedLM-57,-13.070632934570312,9.309077262878418,-71.91452026367188
projectedLM-58,15.598958969116213,14.28937530517578,-72.63890075683594
projectedLM-59,-6.2689595222473145,36.15367889404297,-70.79692840576172
projectedLM-60,-3.211376905441284,41.71466827392578,-70.92947387695312
projectedLM-61,3.6976399421691895,42.05731964111328,-70.89582061767578
projectedLM-62,-25.77692604064941,-0.2642857432365417,-73.79476928710938
projectedLM-63,24.432144165039062,1.7047487497329712,-71.66329956054688
projectedLM-64,11.843213081359863,19.931121826171875,-70.76136779785156
projectedLM-65,7.421631813049316,36.43135070800781,-69.56690216064453
projectedLM-66,-20.44875907897949,-1.145202398300171,-66.92735290527344
projectedLM-67,-15.709512710571287,4.545053958892822,-65.94256591796875
projectedLM-68,-10.061027526855469,14.637630462646484,-68.3001708984375
projectedLM-69,-8.070683479309082,22.67945671081543,-68.53398895263672
projectedLM-70,17.612524032592773,7.874443531036377,-67.18753814697266
projectedLM-71,9.45828628540039,26.96344757080078,-66.44810485839844
projectedLM-72,-6.486430168151856,29.47980117797852,-66.51388549804688
projectedLM-73,26.2736759185791,-5.491893768310547,-64.58496856689453
projectedLM-74,-12.933545112609863,9.296578407287598,-60.98965835571289
projectedLM-75,13.097084999084473,13.13133716583252,-65.60580444335938
projectedLM-76,-4.554049968719482,36.169551849365234,-64.63523864746094
projectedLM-77,5.399567604064941,39.8847541809082,-64.16767120361328
projectedLM-78,-1.8801356554031368,41.62060546875,-64.62042999267578
projectedLM-79,21.96741104125977,0.0419384911656379,-63.64384078979492
projectedLM-80,-19.705514907836918,0.7889655828475952,-60.29286956787109
projectedLM-81,-8.952441215515137,20.17214584350586,-60.918975830078125
projectedLM-82,8.148374557495117,33.76319122314453,-63.54069519042969
projectedLM-83,-24.13905143737793,3.6001222133636475,-53.95588302612305
