,x,y,z
0,0.7449191461405178,46.18985295543326,-86.46599999999998
1,0.9885480687052385,45.45237376192665,-82.30085598005877
2,0.9472667178424791,46.04173153886061,-78.12074409072622
3,0.22530118209534522,45.984259402320006,-74.00231113315695
4,-0.3864923962829975,44.46349405934447,-70.04137205521907
5,-0.2528982705695282,43.12570985678877,-66.13118258187086
6,-0.09282225392263811,44.469855773630755,-62.124887993308434
7,-0.18746204123803717,46.87234333834225,-58.56620337354994
8,-0.41862455716541835,49.28799818552467,-55.22174324824978
9,-0.5433499813079834,51.27671432495117,-51.46599960327149
