,x,y,z
0,-74.11992289641104,19.19972481976645,-82.2075629969419
1,-65.52666752411578,0.5930813504823078,-82.2076
2,-54.84510803858523,-15.677666237942134,-82.2076
3,-39.554800582592165,-32.64795865096188,-82.2075629969419
4,-21.3744440409082,-43.87040096064334,-82.2075629969419
5,-8.35641096167771,-45.21709403780511,-82.2075629969419
6,7.50539035369772,-42.878381672025725,-82.2076
7,22.53409614147907,-31.451597106109336,-82.2076
8,38.68063954983919,-15.429257877813512,-82.2076
9,49.61060739549836,0.468877170417997,-82.2076
10,57.06285819935687,17.733258199356897,-82.2076
